,time,loc,op,stop
0,50008,0.0,0.0,-1
1,50009,0.0,0.11666666666666667,54009
2,50010,0.0,0.11666666666666667,54009
3,50011,0.0,0.11666666666666667,54009
4,50012,0.0,0.11666666666666667,54009
5,50013,0.0,0.11666666666666667,54009
6,50014,0.0,0.11666666666666667,54009
7,50015,0.0,0.11666666666666667,54009
8,50016,0.0,0.11666666666666667,54009
9,50017,0.0,0.11666666666666667,54009
10,50018,0.0,0.11666666666666667,54009
11,50019,0.0,0.11666666666666667,54009
12,50020,0.0,0.11666666666666667,54009
13,50021,0.0,0.11666666666666667,54009
14,50022,0.0,0.11666666666666667,54009
15,50023,0.0,0.11666666666666667,54009
16,50024,0.0,0.11666666666666667,54009
17,50025,0.0,0.11666666666666667,54009
18,50026,0.0,0.11666666666666667,54009
19,50027,0.0,0.11666666666666667,54009
20,50028,0.0,0.11666666666666667,54009
21,50029,0.0,0.11666666666666667,54009
22,50030,0.0,0.11666666666666667,54009
23,50031,0.0,0.11666666666666667,54009
24,50032,0.0,0.11666666666666667,54009
25,50033,0.0,0.11666666666666667,54009
26,50034,0.0,0.11666666666666667,54009
27,50035,0.0,0.11666666666666667,54009
28,50036,0.0,0.11666666666666667,54009
29,50037,0.0,0.11666666666666667,54009
30,50038,0.0,0.11666666666666667,54009
31,50039,0.0,0.11666666666666667,54009
32,50040,0.0,0.11666666666666667,54009
33,50041,0.0,0.11666666666666667,54009
34,50042,0.0,0.11666666666666667,54009
35,50043,0.0,0.11666666666666667,54009
36,50044,0.0,0.11666666666666667,54009
37,50045,0.0,0.11666666666666667,54009
38,50046,0.0,0.11666666666666667,54009
39,50047,0.0,0.11666666666666667,54009
40,50048,0.0,0.11666666666666667,54009
41,50049,0.0,0.11666666666666667,54009
42,50050,0.0,0.11666666666666667,54009
43,50051,0.0,0.11666666666666667,54009
44,50052,0.003611111111111111,0.11666666666666667,-1
45,50053,0.007222222222222222,0.11666666666666667,-1
46,50054,0.010833333333333334,0.11666666666666667,-1
47,50055,0.014444444444444444,0.11666666666666667,-1
48,50056,0.018055555555555554,0.11666666666666667,-1
49,50057,0.021666666666666664,0.11666666666666667,-1
50,50058,0.025277777777777774,0.11666666666666667,-1
51,50059,0.028888888888888884,0.11666666666666667,-1
52,50060,0.032499999999999994,0.11666666666666667,-1
53,50061,0.03611111111111111,0.11666666666666667,-1
54,50062,0.03972222222222222,0.11666666666666667,-1
55,50063,0.043333333333333335,0.11666666666666667,-1
56,50064,0.04694444444444445,0.11666666666666667,-1
57,50065,0.05055555555555556,0.11666666666666667,-1
58,50066,0.054166666666666675,0.11666666666666667,-1
59,50067,0.05777777777777779,0.11666666666666667,-1
60,50068,0.0613888888888889,0.11666666666666667,-1
