,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,distilled,teacher_variance,headway_mean54009,headway_mean54339,headway_mean54329,headway_mean54319,headway_mean54101,headway_mean66091,headway_mean66031,headway_mean66041,headway_mean66051,headway_mean66379,headway_mean66359,headway_mean62141,headway_mean62059,headway_mean62049,headway_mean62039,headway_mean62029,headway_mean62019,headway_mean70309,headway_mean70299,headway_mean70289,headway_mean70279,headway_mean70269,headway_mean71161,headway_mean71151,headway_mean71141,headway_mean71121,headway_mean71131,headway_mean71091,headway_mean72021,headway_mean72061,headway_mean72071,headway_mean84499,headway_mean84489,headway_mean84461,headway_mean84471,headway_mean84621,headway_mean84611,headway_mean84631,headway_mean84601,headway_mean75341,headway_mean75061,headway_mean76289,headway_mean76129,headway_mean76119,headway_mean76051,headway_mean75009,headway_var54009,headway_var54339,headway_var54329,headway_var54319,headway_var54101,headway_var66091,headway_var66031,headway_var66041,headway_var66051,headway_var66379,headway_var66359,headway_var62141,headway_var62059,headway_var62049,headway_var62039,headway_var62029,headway_var62019,headway_var70309,headway_var70299,headway_var70289,headway_var70279,headway_var70269,headway_var71161,headway_var71151,headway_var71141,headway_var71121,headway_var71131,headway_var71091,headway_var72021,headway_var72061,headway_var72071,headway_var84499,headway_var84489,headway_var84461,headway_var84471,headway_var84621,headway_var84611,headway_var84631,headway_var84601,headway_var75341,headway_var75061,headway_var76289,headway_var76129,headway_var76119,headway_var76051,headway_var75009
0,2117,3.252898573190316,0.826129966854364,-1.5264255905474935,-1.5032023819811295,-0.023223208566363975,5.68725450564798,0.11604788463027961,651.0583387350681,1389.505972775257,936.4682841003797,16.785190691538602,0,0,874.551724137931,876.3793103448276,876.9827586206897,877.3103448275862,878.051724137931,879.6206896551724,880.6206896551724,881.3275862068965,881.7068965517242,882.1206896551724,882.5,883.0689655172414,883.6379310344828,884.1379310344828,884.4827586206897,885.0344827586207,885.448275862069,885.7586206896551,886.6206896551724,886.7413793103449,887.6551724137931,888.051724137931,888.5344827586207,889.051724137931,889.5344827586207,890.0344827586207,890.6896551724138,891.5862068965517,892.0862068965517,892.6896551724138,893.051724137931,893.7068965517242,894.3448275862069,894.9827586206897,895.551724137931,895.7758620689655,896.7758620689655,897.1034482758621,897.3620689655172,897.8965517241379,898.5172413793103,899.3965517241379,899.3965517241379,899.8103448275862,900.2586206896551,901.4137931034483,91471.86801426871,110314.95957193818,116725.7755648038,123066.76575505351,139402.8766349584,158351.33888228302,175141.23543400713,193347.97889417355,207560.68995243756,231024.96819262786,241892.69827586206,273533.2366230678,289835.74821640906,310986.1533888228,320528.2497027348,337772.9298454221,340474.93697978597,349177.5624256837,352127.2009512485,371085.53656361473,386820.01902497036,399149.3249108204,410582.9039833531,425378.35939357907,440668.9039833532,450112.1022592152,460681.0416171224,486959.44946492277,509514.7339476814,533954.6623067777,570456.9456004757,587002.7934007135,621732.4673008323,626141.1548751486,625320.0749108205,661716.3807966706,686559.9325208085,686595.8858501783,692480.8861474434,702943.6444708679,733897.7669441142,733711.9289536268,768230.2392984544,817818.429548157,834969.2262187873,864404.3115338882
0,2575,5.003610135494977,1.371577312891511,-1.7715742754499693,-1.7379175667228102,-0.033656708727159285,8.777660375909576,0.16815870959105078,649.1304476726949,1405.5183812629707,892.0773791876668,13.248848975128913,0,0,874.551724137931,874.7931034482758,874.4827586206897,874.3103448275862,873.6206896551724,873.6724137931035,873.3275862068965,872.9137931034483,872.5344827586207,872.7586206896551,872.3275862068965,872.1724137931035,871.8793103448276,872.051724137931,871.8448275862069,871.3793103448276,871.4137931034483,871.4137931034483,871.2068965517242,871.2758620689655,872.0344827586207,872.4827586206897,873.2241379310345,873.7758620689655,874.2241379310345,874.8448275862069,875.5862068965517,876.9137931034483,877.7931034482758,878.5862068965517,879.0344827586207,879.8448275862069,880.6724137931035,881.4655172413793,882.1206896551724,882.5,882.9310344827586,883.1896551724138,883.6724137931035,884.448275862069,884.9827586206897,886.2068965517242,886.3620689655172,886.9310344827586,887.1896551724138,888.0689655172414,91471.86801426871,100338.30202140308,106064.59453032105,109379.24851367419,120189.44233055887,137819.9099286564,151426.4961355529,168934.56153388822,186058.73156956004,209854.25208085615,223810.4271700357,256187.7288941736,276534.86474435194,303816.3938763377,318499.99316290126,337051.23543400713,347037.10463733645,363093.07015457784,380307.61236623075,400457.78596908436,432553.3436385256,451757.4221165279,466270.00148632587,487958.34631391196,508307.31183115346,515379.30350772897,527886.3115338883,562563.0787752676,590131.4054696788,622477.7598097502,654252.1022592152,690281.4069560047,743813.047859691,762342.0419143876,778861.5888822831,816855.4568965518,824568.6848989299,827750.5674791916,833052.1857907253,842412.1783590964,861389.0514268727,870328.8882282996,896719.1275267538,932175.857312723,948761.6709274672,972121.2021403091
0,2951,6.65711471130108,1.4203566290523815,-2.11055837633431,-2.0129360104624094,-0.09762236587190073,27.669967889756748,0.489177219782211,664.7976451259584,1694.8915662650602,1219.151013143483,13.511552005044663,0,0,874.551724137931,875.2931034482758,875.5,875.6206896551724,875.6724137931035,875.7586206896551,876.4310344827586,876.1034482758621,876.2758620689655,876.7931034482758,877.0344827586207,876.9655172413793,876.9137931034483,877.1551724137931,877.1206896551724,877.5689655172414,877.948275862069,877.9827586206897,878.1379310344828,878.2241379310345,878.1896551724138,878.2413793103449,878.1551724137931,878.0689655172414,878.2068965517242,878.1206896551724,878.3793103448276,878.8965517241379,879.1896551724138,879.1896551724138,879.1724137931035,879.4827586206897,879.7758620689655,879.8965517241379,879.8620689655172,879.6896551724138,879.6206896551724,879.6206896551724,879.6724137931035,879.9137931034483,880.2068965517242,880.0344827586207,879.7758620689655,879.7931034482758,879.7931034482758,879.9827586206897,91471.86801426871,97081.93133174794,99703.25,103099.75267538645,109271.66854934601,124458.42449464923,138432.2107609988,150359.64447086802,165391.47562425683,188166.06064209278,205086.2401902497,227543.9298454221,242630.90636147442,269484.1655766944,282692.1750891796,302631.83145065396,320140.8421521998,347285.3617717003,365288.98097502964,392750.24286563613,418227.25713436387,442450.70035671815,468653.57936979784,493221.2366230678,522736.3020214031,549210.3819857312,572851.0285374555,621375.0237812127,653556.3950653983,683955.8088585016,714630.418549346,767112.6979785969,807494.8635552912,841065.1961950059,868955.1189060642,899098.9036860879,921168.8906064209,946383.683709869,960072.6685493463,990469.2856718192,1010334.7847800237,1038085.6195005947,1058478.794589774,1078827.4399524375,1087359.7158145066,1142025.568668252
0,524,8.246164708301938,1.830687038514806,-1.4554804945460755,-1.2812813138052137,-0.17419918074086194,49.98065167498186,0.8686795772254683,595.014682155534,1846.1986124556308,1335.449338496289,9.26597177177675,0,0,874.551724137931,874.7068965517242,874.7931034482758,874.3620689655172,874.2068965517242,873.8103448275862,873.9310344827586,873.5689655172414,873.7413793103449,873.6896551724138,873.6034482758621,873.6379310344828,873.7413793103449,874.2241379310345,874.3103448275862,874.7241379310345,875.2068965517242,875.7931034482758,876.1206896551724,876.551724137931,876.551724137931,876.7758620689655,877.3965517241379,877.6551724137931,877.5689655172414,877.7068965517242,878.4137931034483,877.948275862069,877.7413793103449,877.8103448275862,878.8275862068965,878.9310344827586,879.1379310344828,879.2758620689655,879.948275862069,880.2758620689655,880.6034482758621,881.2931034482758,881.7586206896551,881.7241379310345,881.7413793103449,881.448275862069,881.9310344827586,882.1379310344828,882.551724137931,882.7068965517242,91471.86801426871,95823.13822829965,94406.37098692034,93545.26545778834,95575.85374554103,107539.153686088,118011.71938168847,132862.0383472057,147137.29518430438,160102.31747919144,173416.48067776457,193845.4723543401,211160.26070154578,219633.10493460167,233475.59334126042,246309.92390011894,257700.85374554098,269040.85374554107,279252.83026159334,287313.7990487515,312134.35077288933,326242.5532104637,340476.5151605232,345306.7776456599,360578.72800237813,381143.24167657545,400238.2080856123,418410.911117717,431407.26070154586,451844.9812722949,463128.6254458978,486867.4780023781,506331.3947681332,525794.2687277051,544190.3593935791,555777.1652794292,578174.5151605232,591778.758917955,600196.1831153388,625132.1652794293,657605.3296670631,677700.6266349584,692912.9607609988,719777.946492271,734667.7645659929,767639.4485731272
0,540,9.806775372603845,1.872871257279111,-1.5946191560316507,-1.4461578886749014,-0.14846126735674975,42.53809164567756,0.740874128692535,822.1627012120823,1722.2051561598153,1483.615340216764,14.024513588728393,0,0,874.551724137931,876.8103448275862,877.2241379310345,877.1034482758621,876.9310344827586,877.1724137931035,877.6724137931035,877.8103448275862,878.7241379310345,878.4310344827586,878.5,879.1551724137931,879.5344827586207,879.6551724137931,880.4137931034483,881.051724137931,881.8793103448276,882.2931034482758,882.5172413793103,883.5172413793103,883.4310344827586,884.3103448275862,885.1896551724138,885.8103448275862,886.4827586206897,887.3793103448276,887.7758620689655,888.1379310344828,888.7586206896551,890.1206896551724,890.2931034482758,891.1206896551724,890.9655172413793,891.2586206896551,891.7586206896551,891.3793103448276,891.9827586206897,892.8448275862069,893.4655172413793,893.7068965517242,894.0689655172414,895.6724137931035,895.4310344827586,896.3448275862069,897.1034482758621,897.5689655172414,91471.86801426871,116172.08472057074,114008.6566587396,116683.6099881094,121721.305588585,132282.6599286564,144210.1857907253,159288.56747919144,166020.47562425683,172141.48662306776,185065.18103448275,210687.68281807372,223115.04191438766,242856.225921522,256771.07015457787,271438.87663495843,281923.8992271106,294130.58650416177,309851.35315101076,323401.83590963145,342094.831450654,358619.93816884665,378225.32609988103,389286.08472057077,404108.5255648038,435727.71819262777,442838.62217598094,478543.2913198573,490337.0107015458,526845.5888822831,549424.103745541,572010.864744352,594445.1367419738,612862.8469084424,627928.3900118907,658272.6837098693,673740.5341854935,685805.820749108,699876.9729488705,713446.4485731273,744722.8917954816,760634.3582045184,753336.3486920333,785696.6397146254,807130.8168846612,835239.8659334125
0,1116,11.414343532474561,2.2168048997034973,-1.6062890374531973,-1.459250918194741,-0.14703811925845608,41.94714646846632,0.733896116315684,622.5592076621681,1771.6395298215064,1286.1375707444492,14.715775867195546,0,0,874.551724137931,875.6206896551724,876.0689655172414,876.1551724137931,876.3620689655172,877.6551724137931,878.2068965517242,879.0344827586207,879.948275862069,880.4655172413793,881.2931034482758,881.8620689655172,883.4310344827586,883.7241379310345,884.6206896551724,885.8275862068965,886.8620689655172,887.8793103448276,889.1896551724138,889.7068965517242,891.051724137931,891.5689655172414,892.1896551724138,892.551724137931,893.4137931034483,893.8448275862069,894.8103448275862,895.8965517241379,897.051724137931,898.1206896551724,898.4655172413793,898.7241379310345,899.5344827586207,900.8448275862069,902.1896551724138,902.6034482758621,903.0,904.2413793103449,905.3103448275862,906.4137931034483,907.2931034482758,908.6724137931035,909.6379310344828,910.5344827586207,911.3965517241379,912.0172413793103,91471.86801426871,108076.8561236623,101104.51248513676,100711.57936979787,103816.74821640903,116978.43281807374,123729.92271105826,136246.10225921523,146972.18697978597,162830.90398335314,179888.6209869203,199899.91200951245,226071.62455410228,240938.40665873958,262737.40784780023,289346.79785969085,309592.63614744355,327171.03715814505,346288.60196195,368557.0347800238,390192.15249702724,409364.03834720573,425412.3260998811,455908.0059453032,472122.82877526747,506065.7862663496,524804.8088585018,545367.8858501784,565250.3249108205,602442.0716409036,623101.2143281808,646949.0963139122,677232.7660523186,690777.9931629014,709365.4640309155,736567.2737812129,771204.275862069,785429.5624256837,811426.179548157,837586.9322235435,855694.0347800239,874107.2547562427,904402.2999405471,931675.9729488704,940901.5841260403,984488.9134958384
0,619,13.042524315845007,2.5363128440476017,-1.3633774075064486,-1.2238919855833092,-0.13948542192313942,39.70163675880598,0.693961035903064,635.1796375266524,1664.2428926794598,1237.1863006396588,12.474431603774924,0,0,874.551724137931,875.7931034482758,875.9137931034483,875.8448275862069,876.0862068965517,876.8620689655172,877.5344827586207,878.3793103448276,878.8793103448276,879.1551724137931,879.7068965517242,879.7068965517242,881.0,881.8620689655172,882.551724137931,882.8965517241379,883.3275862068965,883.7586206896551,884.5344827586207,884.7758620689655,885.948275862069,886.6896551724138,886.9310344827586,887.5344827586207,887.8448275862069,887.8965517241379,889.3793103448276,889.7758620689655,890.6551724137931,891.6896551724138,893.1896551724138,894.0172413793103,895.0862068965517,895.6724137931035,896.5862068965517,897.3793103448276,898.7758620689655,899.6206896551724,900.948275862069,902.4827586206897,903.051724137931,903.8275862068965,904.5689655172414,905.2931034482758,906.4827586206897,907.6724137931035,91471.86801426871,98955.1640903686,86475.69946492273,78435.57936979787,74879.04429250893,75430.80856123661,77759.52467300832,81699.82164090368,86919.00267538644,97669.9931629013,103853.7244351962,117535.27615933413,133639.58620689655,146350.04994054697,157851.55766944116,165746.67895362663,181007.9099286564,193686.04518430436,203945.9729488704,222449.7256242568,243833.0490487515,262943.1105826397,288841.82282996434,308635.73156956007,335564.47592152195,362262.9548156956,379264.5112960761,414247.17390011885,439316.7431629014,465595.8002378121,482866.87782401906,517187.49970273493,562811.216706302,572848.8064803806,591604.3804994054,631714.16646849,660048.1049346016,675461.0975029726,696006.738703924,732030.9048751486,750056.5662901307,766294.7288941736,807912.8659334126,844143.4140903687,860444.0772889417,891721.0133769322
0,406,14.58354951047349,2.6794657392063357,-1.0520567644354597,-0.8961897468729808,-0.15586701756247884,44.557256914013166,0.7765955535179668,580.8742047426258,1815.9316078658185,1221.8973395026026,10.018362071978373,0,0,874.551724137931,875.3793103448276,876.0344827586207,876.2241379310345,876.7931034482758,877.3620689655172,877.7586206896551,878.2586206896551,879.1724137931035,879.7931034482758,880.6551724137931,881.3620689655172,881.6379310344828,881.8620689655172,882.2413793103449,882.6724137931035,883.4827586206897,884.0689655172414,885.1379310344828,885.8275862068965,886.7413793103449,887.6034482758621,888.6379310344828,889.7068965517242,890.8620689655172,891.7931034482758,892.8793103448276,894.1724137931035,894.8448275862069,896.0172413793103,897.4655172413793,898.3275862068965,899.5344827586207,900.9137931034483,901.6551724137931,902.5689655172414,903.1896551724138,904.2931034482758,905.2931034482758,906.8448275862069,908.2241379310345,909.7758620689655,910.6379310344828,911.4137931034483,914.1379310344828,917.1034482758621,91471.86801426871,98783.68370986919,97115.89536266352,98865.24286563614,100684.57788347205,108551.85166468489,119076.59690844233,128688.70897740786,131706.31510107015,143060.853745541,150472.1569560048,163736.40338882283,178503.78269916767,195048.80856123663,197134.14863258024,206437.25475624256,217299.93935790725,229863.58145065402,234331.70511296077,246041.97027348395,258852.81242568375,269008.79102259217,281710.3344233056,294943.4830558858,310309.6016646849,316738.1985731273,327246.5199167658,349136.83234244946,358964.26902497024,382086.9479785969,393993.7660523187,410753.9099286563,433176.3522592152,439042.2511890606,451675.67419738404,472358.59007134364,481864.4640309155,488573.1727110582,500318.58650416177,519478.47592152195,533409.0359690845,576054.9325208085,591524.3689060643,621824.0011890606,633596.1533888228,678528.3341260403
0,484,15.923572014118063,3.121257196897748,-1.199729855195669,-1.0620688942967111,-0.1376609608989577,39.34049055615463,0.6877271962144778,578.2922726822994,1628.7687741169486,1135.8942317205897,13.373015266777196,0,0,874.551724137931,876.2586206896551,877.3103448275862,877.8620689655172,879.0344827586207,880.7241379310345,882.0344827586207,883.3448275862069,883.8793103448276,884.8275862068965,885.8448275862069,886.7758620689655,887.8793103448276,889.4827586206897,890.3620689655172,892.1206896551724,893.0,893.6896551724138,895.0344827586207,896.0172413793103,897.5344827586207,899.1896551724138,901.0344827586207,902.2068965517242,903.448275862069,904.5,905.5689655172414,907.948275862069,909.8620689655172,912.3448275862069,914.0172413793103,915.7586206896551,917.7758620689655,919.1206896551724,921.1206896551724,922.6896551724138,924.4827586206897,926.0344827586207,927.2241379310345,928.9655172413793,931.0172413793103,933.2241379310345,934.1896551724138,935.6034482758621,937.2758620689655,939.6724137931035,91471.86801426871,108081.81242568372,105277.55885850178,100771.91200951248,101558.13674197384,108565.95838287752,115597.99881093936,123457.81212841856,128973.38198573126,141694.31510107013,149091.85523186682,161890.41527942923,173050.17508917954,189376.45659928655,192086.29994054692,205702.58888228296,214688.37931034484,223133.76575505352,225941.0677764566,244270.56866825212,265556.0763971462,283878.1881688466,293556.9988109394,315867.853745541,326596.7300832342,336932.8362068966,338966.3486920333,371825.4628418549,386564.2913198573,403807.19143876334,414542.7065992865,431885.14863258036,461038.4497621879,478291.10612366226,504543.27853745536,537053.1795481569,549875.6290130796,537149.757431629,556062.2083828775,573838.6195005946,583218.3617717004,617074.3463139121,647362.6364447087,672935.8944708679,686809.9583828775,739323.2892390012
0,374,17.61677880122744,3.1382234778212403,-1.597387444702148,-1.3724244103168082,-0.2249630343853398,64.51262508549652,1.119744746419954,629.1472297559086,2040.359421412889,1558.19940591502,14.070066079499098,0,0,874.551724137931,874.8793103448276,875.051724137931,875.5,875.7931034482758,876.7931034482758,878.0344827586207,879.2758620689655,880.1379310344828,880.2586206896551,880.5689655172414,882.2413793103449,882.551724137931,883.3793103448276,884.0344827586207,884.7758620689655,885.5689655172414,886.551724137931,887.448275862069,888.1551724137931,888.9827586206897,889.6034482758621,890.4137931034483,891.3965517241379,892.6896551724138,892.9827586206897,894.3103448275862,895.1896551724138,896.3103448275862,897.0,898.2241379310345,899.1206896551724,899.0862068965517,899.6724137931035,901.0172413793103,901.5172413793103,902.7241379310345,903.5,904.7758620689655,905.7586206896551,906.3275862068965,907.2068965517242,907.5,908.3793103448276,909.6206896551724,910.7586206896551,91471.86801426871,103306.83026159335,102852.98008323424,106108.80172413793,115287.88822829965,131573.06064209275,143454.7229488704,157809.85493460164,169691.08442330558,187025.9503567182,199937.555588585,216830.28656361476,233763.41973840664,252623.20095124852,266421.61950059456,286561.58769322233,297446.03834720573,314720.8335315101,331134.10939357907,352975.7862663496,377306.844530321,399667.4806777645,416703.20808561234,434683.20481569564,444012.66230677767,462774.3617717004,478583.8002378121,491477.08472057077,505660.11058263975,522535.724137931,527117.1394173603,540343.588882283,560239.8373959572,586627.1857907253,604714.1548751486,625014.5600475625,630562.6825208085,639147.1120689656,639048.8635552913,657148.1141498217,677357.1513079667,707015.2330558859,728712.1465517242,744421.0975029727,782859.4078478001,812265.4244946494
